47.388760848152884,-121.77824464018809
47.38892976593246,-121.77793447472385
47.38909868457862,-121.77762430929523
47.38926760409137,-121.77731414390223
47.38943652447074,-121.77700397854488
47.3896054457167,-121.77669381322316
47.38977436782926,-121.77638364793708
47.389943290808425,-121.77607348268666
47.39011221465419,-121.77576331747187
47.390281139366564,-121.77545315229274
47.39045006494555,-121.77514298714925
47.39061899139114,-121.77483282204143
47.39078791870335,-121.77452265696927
47.39095684688217,-121.77421249193277
47.3911257759276,-121.77390232693196
47.39129470583965,-121.77359216196679
47.39146363661832,-121.77328199703729
47.39163256826361,-121.77297183214348
47.391801500775514,-121.77266166728535
47.391970434154054,-121.7723515024629
47.392139368399214,-121.77204133767614
47.39230830351101,-121.77173117292506
47.39247723948942,-121.77142100820967
47.392646176334466,-121.77111084353
47.39281511404615,-121.770800678886
47.392984052624456,-121.77049051427771
47.39315299206941,-121.77018034970513
47.393321932381,-121.76987018516826
47.393490873559216,-121.76956002066709
47.39365981560408,-121.76924985620164
47.39382875851559,-121.7689396917719
47.393997702293746,-121.76862952737788
47.39416664693855,-121.76831936301959
47.39433559245,-121.76800919869703
47.394504538828095,-121.76769903441021
47.39467348607283,-121.76738887015911
47.394842434184234,-121.76707870594373
47.39501138316229,-121.76676854176411
47.395180333007,-121.76645837762024
47.39534928371836,-121.76614821351211
47.395518235296386,-121.76583804943971
47.39568718774108,-121.76552788540307
47.39585614105245,-121.7652177214022
47.396025095230456,-121.76490755743707
47.396194050275135,-121.76459739350769
47.39636300618649,-121.76428722961408
47.39653196296451,-121.76397706575625
47.39670092060921,-121.76366690193419
47.396869879120565,-121.7633567381479
47.397038838498595,-121.7630465743974
47.39720779874331,-121.76273641068268
47.39737675985471,-121.76242624700375
47.39754572183279,-121.76211608336058
47.39771468467753,-121.7618059197532
47.39788364838898,-121.76149575618165
47.39805261296709,-121.76118559264587
47.39822157841191,-121.76087542914588
47.39839054472341,-121.7605652656817
47.39855951190159,-121.76025510225332
47.398728479946485,-121.75994493886078
47.39889744885806,-121.75963477550403
47.39906641863633,-121.7593246121831
47.39923538928129,-121.75901444889797
47.39940436079296,-121.75870428564869
47.39957333317132,-121.75839412243522
47.399742306416385,-121.75808395925756
47.399911280528165,-121.75777379611577
47.400080255506644,-121.75746363300979
47.40024923135182,-121.75715346993965
47.40041820806371,-121.75684330690535
47.400587185642316,-121.7565331439069
47.40075616408764,-121.75622298094429
47.40092514339967,-121.75591281801752
47.40109412357841,-121.75560265512664
47.401263104623865,-121.75529249227156
47.40143208653606,-121.7549823294524
47.40160106931496,-121.75467216666907
47.401770052960586,-121.7543620039216
47.401939037472935,-121.75405184121001
47.40210802285202,-121.75374167853431
47.40227700909781,-121.75343151589446
47.402445996210346,-121.7531213532905
47.40261498418961,-121.75281119072243
47.402783973035596,-121.7525010281902
47.40295296274834,-121.75219086569392
47.40312195332779,-121.7518807032335
47.403290944774,-121.75157054080898
47.40345993708694,-121.75126037842034
47.40362893026663,-121.75095021606762
47.40379792431306,-121.75064005375081
47.403966919226214,-121.75032989146987
47.404135915006165,-121.75001972922489
47.40430491165281,-121.74970956701576
47.404473909166256,-121.74939940484262
47.40464290754638,-121.74908924270532
47.404811906793356,-121.74877908060405
47.40498090690695,-121.74846891853855
47.40514990788751,-121.74815875650923
47.4053189097345,-121.74784859451543
47.40548791244881,-121.74753843255829
47.4056569160288,-121.74722827063576
47.40582592047776,-121.74691810875177
47.40599492578871,-121.74660794689805
47.40616393197777,-121.74629778509379
47.40633293900405,-121.74598762329032
47.40650194698154,-121.74567746162326
47.406670955560124,-121.74536729967609
47.406839965930615,-121.74505713886549
47.40700897358061,-121.74474697382327
47.40717799769948,-121.7444368273792
47.40734694587713,-121.74412658961704
47.40751632726903,-121.74381686701619
47.40768287038544,-121.74350380100022
47.407870526193086,-121.74321799652651
47.40781647316713,-121.74282788208039
47.40792585176448,-121.7431918164686
47.407656419544175,-121.74318314351106
47.4077227234294,-121.7427971782215
